time,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco
2010-01-21 08:00:00,2.0,2.0,100.0,,,110.0,16.6,,,,
2010-01-21 09:00:00,4.0,1.4,87.0,,,80.0,16.6,,,,
2010-01-21 10:00:00,3.0,1.6,93.0,,,70.0,22.3,,,,
2010-01-21 11:00:00,3.0,0.3999999999999999,87.0,,,50.0,33.5,,,,
2010-01-21 12:00:00,3.0,0.7999999999999998,89.0,,,60.0,24.1,,983.5,,
2010-01-21 13:00:00,3.0,0.3999999999999999,87.0,,,80.0,27.7,,,,
2010-01-21 14:00:00,4.0,1.4,87.0,,,70.0,40.7,,,,
2010-01-21 15:00:00,3.0,1.6,93.0,,,100.0,24.1,,,,
2010-01-21 16:00:00,4.0,1.4,87.0,,,120.0,22.3,,,,
2010-01-21 17:00:00,3.0,0.3999999999999999,87.0,,,100.0,20.5,,,,
2010-01-21 18:00:00,3.0,1.6,93.0,,,130.0,25.9,,,,
2010-01-21 19:00:00,3.0,1.6,93.0,,,120.0,18.4,,,,
2010-01-21 20:00:00,3.0,1.6,93.0,,,120.0,25.9,,,,
2010-01-21 21:00:00,3.0,1.6,93.0,,,130.0,24.1,,,,
2010-01-21 22:00:00,2.0,0.6000000000000001,93.0,,,130.0,27.7,,,,
2010-01-21 23:00:00,1.0,1.0,100.0,,,140.0,37.1,,,,
2010-01-22 00:00:00,1.2,0.7999999999999999,98.0,,,120.0,44.3,,979.4,,
2010-01-22 01:00:00,1.0,1.0,100.0,,,120.0,44.3,,,,
2010-01-22 02:00:00,1.0,1.0,100.0,,,120.0,44.3,,,,
2010-01-22 03:00:00,0.0,0.0,100.0,,,120.0,50.0,,,,
2010-01-22 04:00:00,0.0,0.0,100.0,,,120.0,48.2,,,,
2010-01-22 05:00:00,0.0,0.0,100.0,,,120.0,44.3,,,,
2010-01-22 06:00:00,0.0,0.0,100.0,,,120.0,42.5,,,,
2010-01-22 07:00:00,0.0,0.0,100.0,,,120.0,31.3,,,,
2010-01-22 08:00:00,0.0,0.0,100.0,,,120.0,33.5,,,,
2010-01-22 09:00:00,0.0,0.0,100.0,,,120.0,29.5,,,,
2010-01-22 10:00:00,0.0,0.0,100.0,,,120.0,27.7,,,,
2010-01-22 11:00:00,0.0,0.0,100.0,,,120.0,29.5,,,,
2010-01-22 12:00:00,0.0,0.0,100.0,,,90.0,14.8,,,,
2010-01-22 13:00:00,2.0,2.0,100.0,,,20.0,14.8,,,,
2010-01-22 14:00:00,2.0,2.0,100.0,,,40.0,13.0,,,,
2010-01-22 15:00:00,2.0,2.0,100.0,,,30.0,18.4,,,,
2010-01-22 16:00:00,2.0,2.0,100.0,,,60.0,11.2,,,,
2010-01-22 17:00:00,2.0,2.0,100.0,,,120.0,24.1,,,,
2010-01-22 18:00:00,1.7,1.5,99.0,,,120.0,25.9,,977.8,,
2010-01-22 19:00:00,1.0,1.0,100.0,,,120.0,24.1,,,,
2010-01-22 20:00:00,1.0,1.0,100.0,,,140.0,29.5,,,,
2010-01-22 21:00:00,1.0,1.0,100.0,,,140.0,27.7,,,,
2010-01-22 22:00:00,1.0,1.0,100.0,,,130.0,35.3,,,,
2010-01-22 23:00:00,0.0,0.0,100.0,,,120.0,50.0,,,,
2010-01-23 00:00:00,-0.5,-0.5,100.0,,,120.0,55.4,,974.0,,
2010-01-23 01:00:00,-1.0,-1.0,100.0,,,120.0,55.4,,,,
2010-01-23 02:00:00,-1.0,-1.0,100.0,,,120.0,61.2,,,,
2010-01-23 03:00:00,-1.0,-1.0,100.0,,,120.0,59.4,,,,
2010-01-23 04:00:00,-1.0,-1.0,100.0,,,120.0,59.4,,,,
2010-01-23 05:00:00,-1.0,-1.0,100.0,,,110.0,53.6,,,,
2010-01-23 06:00:00,0.0,-1.4,93.0,,,120.0,24.1,,,,
2010-01-23 07:00:00,0.0,0.0,100.0,,,110.0,18.4,,,,
2010-01-23 08:00:00,0.0,0.0,100.0,,,120.0,22.3,,,,
2010-01-23 09:00:00,0.0,0.0,100.0,,,330.0,5.4,,,,
2010-01-23 10:00:00,0.0,0.0,100.0,,,270.0,9.4,,,,
2010-01-23 11:00:00,0.0,0.0,100.0,,,280.0,9.4,,,,
2010-01-23 13:00:00,1.0,1.0,100.0,,,340.0,24.1,,,,
2010-01-23 14:00:00,1.0,1.0,100.0,,,340.0,16.6,,,,
2010-01-23 15:00:00,1.0,1.0,100.0,,,300.0,14.8,,,,
2010-01-23 16:00:00,1.0,1.0,100.0,,,340.0,16.6,,,,
2010-01-23 17:00:00,1.0,-0.3999999999999999,93.0,,,340.0,18.4,,,,
2010-01-23 18:00:00,1.0,0.8,99.0,,,290.0,20.5,,980.3,,
2010-01-23 19:00:00,1.0,1.0,100.0,,,280.0,22.3,,,,
2010-01-23 20:00:00,1.0,1.0,100.0,,,270.0,16.6,,,,
2010-01-23 21:00:00,1.0,1.0,100.0,,,280.0,16.6,,,,
2010-01-23 22:00:00,1.0,1.0,100.0,,,270.0,14.8,,,,
2010-01-23 23:00:00,1.0,1.0,100.0,,,290.0,16.6,,,,
2010-01-24 00:00:00,0.8,0.6000000000000001,99.0,,,260.0,22.3,,981.7,,
2010-01-24 01:00:00,1.0,-0.3999999999999999,93.0,,,280.0,18.4,,,,
2010-01-24 02:00:00,0.0,0.0,100.0,,,270.0,31.3,,,,
2010-01-24 03:00:00,0.0,-1.4,93.0,,,270.0,31.3,,,,
2010-01-24 04:00:00,0.0,-2.8,86.0,,,270.0,37.1,,,,
2010-01-24 05:00:00,0.0,-1.4,93.0,,,270.0,27.7,,,,
2010-01-24 06:00:00,0.0,-1.4,93.0,,,270.0,37.1,,,,
2010-01-24 07:00:00,0.0,-1.4,93.0,,,270.0,35.3,,,,
2010-01-24 08:00:00,0.0,-1.4,93.0,,,260.0,24.1,,,,
2010-01-24 09:00:00,0.0,-1.4,93.0,,,270.0,27.7,,,,
2010-01-24 10:00:00,0.0,-1.4,93.0,,,270.0,24.1,,,,
2010-01-24 11:00:00,0.0,-1.4,93.0,,,270.0,25.9,,,,
2010-01-24 12:00:00,1.0,-1.7999999999999998,86.0,,,280.0,27.7,,,,
2010-01-24 13:00:00,1.0,-0.3999999999999999,93.0,,,270.0,27.7,,,,
2010-01-24 14:00:00,1.0,-0.3999999999999999,93.0,,,240.0,24.1,,,,
2010-01-24 15:00:00,2.0,-2.0,80.0,,,250.0,29.5,,,,
2010-01-24 16:00:00,1.0,-3.0,80.0,,,260.0,37.1,,,,
2010-01-24 17:00:00,2.0,-2.0,80.0,,,260.0,31.3,,,,
2010-01-24 18:00:00,1.6,-2.1999999999999997,81.0,,,250.0,29.5,,988.9,,
2010-01-24 19:00:00,2.0,-2.0,80.0,,,260.0,29.5,,,,
2010-01-24 20:00:00,1.0,-1.7999999999999998,86.0,,,270.0,29.5,,,,
2010-01-24 21:00:00,1.0,-1.7999999999999998,86.0,,,260.0,27.7,,,,
2010-01-24 22:00:00,1.0,-3.0,80.0,,,240.0,27.7,,,,
2010-01-24 23:00:00,1.0,-3.0,80.0,,,260.0,31.3,,,,
2010-01-25 03:00:00,0.0,-4.0,80.0,,,250.0,27.7,,,,
2010-01-25 04:00:00,0.0,-4.0,80.0,,,250.0,25.9,,,,
2010-01-25 05:00:00,0.0,-4.0,80.0,,,260.0,33.5,,,,
2010-01-25 06:00:00,-0.1,-3.9,81.0,,,260.0,33.5,,989.8,,
2010-01-25 07:00:00,0.0,-2.8,86.0,,,260.0,22.3,,,,
2010-01-25 09:00:00,0.0,-2.8,86.0,,,270.0,40.7,,,,
2010-01-25 10:00:00,0.0,-5.2,74.0,,,260.0,29.5,,,,
2010-01-25 11:00:00,0.0,-4.0,80.0,,,270.0,25.9,,,,
2010-01-25 12:00:00,0.3,-4.1000000000000005,78.0,,,270.0,29.5,,989.3,,
2010-01-25 13:00:00,0.0,-4.0,80.0,,,280.0,29.5,,,,
2010-01-25 14:00:00,1.0,-4.0,75.0,,,290.0,22.3,,,,
2010-01-25 15:00:00,1.0,-3.0,80.0,,,330.0,22.3,,,,
2010-01-25 16:00:00,1.0,-3.0,80.0,,,330.0,22.3,,,,
2010-01-25 17:00:00,1.0,-4.0,75.0,,,350.0,24.1,,,,
2010-01-25 18:00:00,1.0,-3.0,80.0,,,350.0,25.9,,,,
2010-01-25 19:00:00,1.0,-1.7999999999999998,86.0,,,10.0,27.7,,,,
2010-01-25 20:00:00,1.0,-1.7999999999999998,86.0,,,30.0,27.7,,,,
2010-01-25 21:00:00,1.0,-1.7999999999999998,86.0,,,50.0,25.9,,,,
2010-01-25 22:00:00,1.0,-1.7999999999999998,86.0,,,50.0,25.9,,,,
2010-01-25 23:00:00,1.0,-1.7999999999999998,86.0,,,110.0,24.1,,,,
2010-01-26 00:00:00,0.7,-1.3,90.0,,,110.0,24.1,,980.1,,
2010-01-26 01:00:00,0.0,-1.4,93.0,,,110.0,16.6,,,,
2010-01-26 03:00:00,1.0,-0.3999999999999999,93.0,,,60.0,5.4,,,,
2010-01-26 04:00:00,2.0,0.6000000000000001,93.0,,,20.0,29.5,,,,
2010-01-26 05:00:00,2.0,0.6000000000000001,93.0,,,10.0,27.7,,,,
2010-01-26 06:00:00,1.3,0.7000000000000001,97.0,,,10.0,24.1,,977.0,,
2010-01-26 08:00:00,2.0,0.6000000000000001,93.0,,,20.0,24.1,,,,
2010-01-26 09:00:00,2.0,2.0,100.0,,,20.0,22.3,,,,
2010-01-26 10:00:00,2.0,2.0,100.0,,,10.0,20.5,,,,
2010-01-26 11:00:00,2.0,0.6000000000000001,93.0,,,360.0,20.5,,,,
2010-01-26 12:00:00,2.0,0.6000000000000001,93.0,,,360.0,14.8,,,,
2010-01-26 13:00:00,2.0,2.0,100.0,,,360.0,16.6,,,,
2010-01-26 14:00:00,2.0,2.0,100.0,,,20.0,20.5,,,,
2010-01-26 15:00:00,2.0,2.0,100.0,,,20.0,18.4,,,,
2010-01-26 16:00:00,2.0,2.0,100.0,,,20.0,18.4,,,,
2010-01-26 17:00:00,2.0,2.0,100.0,,,20.0,13.0,,,,
2010-01-26 18:00:00,1.4,1.2,99.0,,,110.0,20.5,,976.4,,
2010-01-26 19:00:00,1.0,1.0,100.0,,,110.0,24.1,,,,
2010-01-26 20:00:00,1.0,1.0,100.0,,,120.0,24.1,,,,
2010-01-26 21:00:00,1.0,1.0,100.0,,,120.0,29.5,,,,
2010-01-26 22:00:00,1.0,1.0,100.0,,,110.0,35.3,,,,
2010-01-26 23:00:00,1.0,1.0,100.0,,,110.0,40.7,,,,
2010-01-27 00:00:00,1.0,-0.3999999999999999,93.0,,,110.0,38.9,,,,
2010-01-27 08:00:00,0.0,-1.4,93.0,,,110.0,55.4,,,,
2010-01-27 09:00:00,-1.0,-1.0,100.0,,,120.0,53.6,,,,
2010-01-27 10:00:00,-1.0,-1.0,100.0,,,120.0,55.4,,,,
2010-01-27 11:00:00,-1.0,-1.0,100.0,,,120.0,57.2,,,,
2010-01-27 12:00:00,-1.0,-1.0,100.0,,,120.0,51.8,,,,
2010-01-27 13:00:00,-1.0,-1.0,100.0,,,120.0,44.3,,,,
2010-01-27 14:00:00,-1.0,-1.0,100.0,,,120.0,46.4,,,,
2010-01-27 15:00:00,-1.0,-1.0,100.0,,,110.0,50.0,,,,
2010-01-27 16:00:00,-1.0,-1.0,100.0,,,120.0,40.7,,,,
2010-01-27 17:00:00,-1.0,-1.0,100.0,,,100.0,38.9,,,,
2010-01-27 18:00:00,0.0,-1.4,93.0,,,100.0,40.7,,,,
2010-01-27 19:00:00,-1.0,-1.0,100.0,,,120.0,40.7,,,,
2010-01-27 20:00:00,0.0,-1.4,93.0,,,110.0,35.3,,,,
2010-01-27 21:00:00,0.0,-1.4,93.0,,,110.0,33.5,,,,
2010-01-27 22:00:00,0.0,-1.4,93.0,,,110.0,25.9,,,,
2010-01-27 23:00:00,0.0,-2.8,86.0,,,110.0,25.9,,,,
2010-01-28 06:00:00,-0.5,-1.7,94.0,,,330.0,7.6,,987.0,,
2010-01-28 08:00:00,0.0,-1.4,93.0,,,0.0,0.0,,,,
2010-01-28 09:00:00,0.0,-1.4,93.0,,,270.0,1.8,,,,
2010-01-28 10:00:00,0.0,-1.4,93.0,,,100.0,3.6,,,,
2010-01-28 11:00:00,0.0,-2.8,86.0,,,60.0,9.4,,,,
2010-01-28 12:00:00,0.3,-2.5,86.0,,,100.0,24.1,,988.1,,
2010-01-28 13:00:00,0.0,,,,,110.0,37.1,,,,
2010-01-28 14:00:00,1.0,-3.0,80.0,,,100.0,35.3,,,,
2010-01-28 15:00:00,1.0,-3.0,80.0,,,110.0,35.3,,,,
2010-01-28 16:00:00,1.0,-1.7999999999999998,86.0,,,110.0,37.1,,,,
2010-01-28 17:00:00,1.0,-3.0,80.0,,,110.0,42.5,,,,
2010-01-28 18:00:00,0.8,-2.5999999999999996,83.0,,,110.0,50.0,,987.1,,
2010-01-28 19:00:00,0.0,-2.8,86.0,,,110.0,55.4,,,,
2010-01-28 20:00:00,0.0,-2.8,86.0,,,110.0,53.6,,,,
2010-01-28 21:00:00,0.0,-2.8,86.0,,,110.0,50.0,,,,
2010-01-28 22:00:00,0.0,-2.8,86.0,,,110.0,57.2,,,,
2010-01-28 23:00:00,0.0,-2.8,86.0,,,110.0,55.4,,,,
2010-01-29 00:00:00,-0.5,-2.7,89.0,,,110.0,51.8,,986.4,,
2010-01-29 06:00:00,-0.9,-3.6999999999999997,86.0,,,110.0,70.2,,984.3,,
2010-01-29 08:00:00,-1.0,-3.8,86.0,,,110.0,68.4,,,,
2010-01-29 09:00:00,-1.0,-3.8,86.0,,,110.0,70.2,,,,
2010-01-29 10:00:00,-1.0,-3.8,86.0,,,110.0,66.6,,,,
2010-01-29 11:00:00,0.0,-5.2,74.0,,,110.0,68.4,,,,
2010-01-29 12:00:00,-0.2,-5.4,74.0,,,110.0,133.2,,986.8,,
2010-01-29 13:00:00,0.0,-5.2,74.0,,,120.0,59.4,,,,
2010-01-29 14:00:00,0.0,-5.2,74.0,,,110.0,64.8,,,,
2010-01-29 15:00:00,1.0,-4.0,75.0,,,120.0,48.2,,,,
2010-01-29 16:00:00,1.0,-4.0,75.0,,,130.0,48.2,,,,
2010-01-29 17:00:00,1.0,-5.2,69.0,,,130.0,48.2,,,,
2010-01-29 18:00:00,0.8,-4.6000000000000005,73.0,,,120.0,37.1,,992.0,,
2010-01-29 19:00:00,1.0,-5.2,69.0,,,120.0,35.3,,,,
2010-01-29 20:00:00,1.0,-4.0,75.0,,,120.0,29.5,,,,
2010-01-29 21:00:00,0.0,-4.0,80.0,,,120.0,29.5,,,,
2010-01-29 22:00:00,0.0,-4.0,80.0,,,120.0,25.9,,,,
2010-01-29 23:00:00,0.0,-4.0,80.0,,,110.0,25.9,,,,
2010-01-30 00:00:00,-0.4,-5.0,77.0,,,110.0,25.9,,994.1,,
2010-01-30 06:00:00,-2.0,-3.0,95.0,,,220.0,5.4,,992.5,,
2010-01-30 08:00:00,-2.0,-3.4,93.0,,,240.0,3.6,,,,
2010-01-30 09:00:00,-2.0,-3.4,93.0,,,230.0,3.6,,,,
2010-01-30 10:00:00,-2.0,-2.0,100.0,,,230.0,5.4,,,,
2010-01-30 11:00:00,-2.0,-2.0,100.0,,,210.0,5.4,,,,
2010-01-30 12:00:00,-1.6,-2.4000000000000004,96.0,,,230.0,5.4,,991.8,,
2010-01-30 13:00:00,-2.0,-2.0,100.0,,,220.0,11.2,,,,
2010-01-30 14:00:00,-1.0,-2.4,93.0,,,230.0,5.4,,,,
2010-01-30 15:00:00,-1.0,-2.4,93.0,,,240.0,9.4,,,,
2010-01-30 16:00:00,-1.0,-2.4,93.0,,,260.0,13.0,,,,
2010-01-30 17:00:00,0.0,-2.8,86.0,,,260.0,13.0,,,,
2010-01-30 18:00:00,-0.3,-1.5,94.0,,,260.0,11.2,,991.0,,
2010-01-30 19:00:00,1.0,-0.3999999999999999,93.0,,,260.0,16.6,,,,
2010-01-30 20:00:00,1.0,-0.3999999999999999,93.0,,,250.0,14.8,,,,
2010-01-30 21:00:00,1.0,-1.7999999999999998,86.0,,,240.0,18.4,,,,
2010-01-30 22:00:00,1.0,-1.7999999999999998,86.0,,,270.0,11.2,,,,
2010-01-30 23:00:00,1.0,-0.3999999999999999,93.0,,,280.0,13.0,,,,
2010-01-31 00:00:00,0.5,-0.7,94.0,,,260.0,16.6,,991.3,,
2010-01-31 08:00:00,0.0,-1.4,93.0,,,340.0,13.0,,,,
2010-01-31 09:00:00,0.0,-1.4,93.0,,,350.0,13.0,,,,
2010-01-31 10:00:00,0.0,-1.4,93.0,,,10.0,18.4,,,,
2010-01-31 11:00:00,0.0,0.0,100.0,,,20.0,31.3,,,,
2010-01-31 12:00:00,0.7,-0.9000000000000001,92.0,,,20.0,40.7,,990.4,,
2010-01-31 13:00:00,1.0,-3.0,80.0,,,30.0,37.1,,,,
2010-01-31 15:00:00,0.0,-1.4,93.0,,,70.0,27.7,,,,
2010-01-31 16:00:00,0.0,-1.4,93.0,,,80.0,18.4,,,,
2010-01-31 17:00:00,1.0,-1.7999999999999998,86.0,,,90.0,24.1,,,,
2010-01-31 18:00:00,2.2,-0.19999999999999973,88.0,,,60.0,22.3,,984.6,,
2010-01-31 19:00:00,2.0,-0.6000000000000001,87.0,,,150.0,11.2,,,,
2010-01-31 20:00:00,3.0,1.6,93.0,,,40.0,22.3,,,,
2010-01-31 21:00:00,3.0,1.6,93.0,,,20.0,22.3,,,,
2010-01-31 22:00:00,2.0,2.0,100.0,,,20.0,24.1,,,,
2010-01-31 23:00:00,2.0,2.0,100.0,,,20.0,24.1,,,,
2010-02-01 00:00:00,2.2,1.8000000000000003,98.0,,,20.0,20.5,,985.1,,
2010-02-01 06:00:00,1.9,1.7,99.0,,,30.0,11.2,,986.4,,
2010-02-01 08:00:00,1.0,1.0,100.0,,,350.0,3.6,,,,
2010-02-01 09:00:00,1.0,-0.3999999999999999,93.0,,,100.0,3.6,,,,
2010-02-01 10:00:00,1.0,1.0,100.0,,,120.0,16.6,,,,
2010-02-01 11:00:00,1.0,1.0,100.0,,,130.0,16.6,,,,
2010-02-01 12:00:00,1.2,1.0,99.0,,,120.0,24.1,,988.1,,
2010-02-01 13:00:00,1.0,1.0,100.0,,,120.0,27.7,,,,
2010-02-01 14:00:00,1.0,1.0,100.0,,,110.0,25.9,,,,
2010-02-01 15:00:00,1.0,1.0,100.0,,,120.0,27.7,,,,
2010-02-01 16:00:00,1.0,1.0,100.0,,,110.0,29.5,,,,
2010-02-01 17:00:00,1.0,1.0,100.0,,,110.0,37.1,,,,
2010-02-01 18:00:00,1.0,0.8,99.0,,,110.0,37.1,,989.1,,
2010-02-01 19:00:00,2.0,0.6000000000000001,93.0,,,120.0,40.7,,,,
2010-02-01 20:00:00,1.0,-0.3999999999999999,93.0,,,120.0,40.7,,,,
2010-02-01 21:00:00,1.0,-0.3999999999999999,93.0,,,120.0,44.3,,,,
2010-02-01 22:00:00,0.0,-8.2,59.0,,,120.0,46.4,,,,
2010-02-01 23:00:00,0.0,-1.4,93.0,,,120.0,44.3,,,,
2010-02-02 06:00:00,-0.6,-1.2,97.0,,,110.0,55.4,,989.2,,
2010-02-02 08:00:00,-1.0,-1.0,100.0,,,110.0,51.8,,,,
2010-02-02 09:00:00,-1.0,-1.0,100.0,,,120.0,53.6,,,,
2010-02-02 10:00:00,-1.0,-1.0,100.0,,,110.0,61.2,,,,
2010-02-02 11:00:00,-1.0,-1.0,100.0,,,120.0,68.4,,,,
2010-02-02 12:00:00,-0.9,-1.3,98.0,,,120.0,61.2,,988.8,,
2010-02-02 13:00:00,-1.0,-1.0,100.0,,,120.0,61.2,,,,
2010-02-02 14:00:00,-1.0,-1.0,100.0,,,120.0,63.0,,,,
2010-02-02 15:00:00,-1.0,-1.0,100.0,,,120.0,61.2,,,,
2010-02-02 16:00:00,-1.0,-1.0,100.0,,,130.0,59.4,,,,
2010-02-02 17:00:00,-1.0,-1.0,100.0,,,120.0,61.2,,,,
2010-02-02 18:00:00,-0.7,-0.8999999999999999,99.0,,,120.0,57.2,,988.7,,
2010-02-02 19:00:00,-1.0,-1.0,100.0,,,120.0,55.4,,,,
2010-02-02 20:00:00,-1.0,-1.0,100.0,,,120.0,55.4,,,,
2010-02-02 21:00:00,-1.0,-1.0,100.0,,,110.0,55.4,,,,
2010-02-02 22:00:00,-1.0,-1.0,100.0,,,120.0,55.4,,,,
2010-02-02 23:00:00,-1.0,-1.0,100.0,,,110.0,55.4,,,,
2010-02-03 00:00:00,-0.6,-1.2,97.0,,,110.0,53.6,,990.6,,
2010-02-03 06:00:00,-0.5,-1.7,94.0,,,110.0,42.5,,992.0,,
2010-02-03 08:00:00,-1.0,-1.0,100.0,,,110.0,40.7,,,,
2010-02-03 09:00:00,-1.0,-1.0,100.0,,,110.0,38.9,,,,
2010-02-03 10:00:00,0.0,-1.4,93.0,,,110.0,37.1,,,,
2010-02-03 11:00:00,0.0,-1.4,93.0,,,100.0,33.5,,,,
2010-02-03 12:00:00,0.0,-1.6,92.0,,,100.0,31.3,,993.0,,
2010-02-03 13:00:00,0.0,-1.4,93.0,,,110.0,25.9,,,,
2010-02-03 14:00:00,1.0,-0.3999999999999999,93.0,,,100.0,11.2,,,,
2010-02-03 15:00:00,1.0,-0.3999999999999999,93.0,,,100.0,13.0,,,,
2010-02-03 16:00:00,1.0,-0.3999999999999999,93.0,,,110.0,11.2,,,,
2010-02-03 17:00:00,1.0,-1.7999999999999998,86.0,,,100.0,11.2,,,,
2010-02-03 18:00:00,0.1,-0.7000000000000001,96.0,,,110.0,9.4,,992.6,,
2010-02-03 19:00:00,1.0,-0.3999999999999999,93.0,,,110.0,14.8,,,,
2010-02-03 20:00:00,2.0,-0.6000000000000001,87.0,,,130.0,9.4,,,,
2010-02-03 21:00:00,1.0,-0.3999999999999999,93.0,,,130.0,13.0,,,,
2010-02-03 22:00:00,2.0,-0.6000000000000001,87.0,,,100.0,16.6,,,,
2010-02-03 23:00:00,2.0,-0.6000000000000001,87.0,,,90.0,20.5,,,,
2010-02-04 00:00:00,1.7,-0.9000000000000001,87.0,,,100.0,22.3,,990.2,,
2010-02-04 06:00:00,0.5,-0.5,95.0,,,110.0,42.5,,986.4,,
2010-02-04 08:00:00,1.0,-0.3999999999999999,93.0,,,130.0,24.1,,,,
2010-02-04 09:00:00,1.0,-0.3999999999999999,93.0,,,120.0,42.5,,,,
2010-02-04 10:00:00,1.0,-0.3999999999999999,93.0,,,130.0,27.7,,,,
2010-02-04 11:00:00,1.0,-0.3999999999999999,93.0,,,110.0,53.6,,,,
2010-02-04 12:00:00,0.2,-0.6000000000000001,96.0,,,100.0,46.4,,983.0,,
2010-02-04 13:00:00,0.0,-1.4,93.0,,,110.0,68.4,,,,
2010-02-04 14:00:00,-1.0,-1.0,100.0,,,110.0,63.0,,,,
2010-02-04 15:00:00,-1.0,-1.0,100.0,,,110.0,70.2,,,,
2010-02-04 16:00:00,-1.0,-1.0,100.0,,,120.0,59.4,,,,
2010-02-04 18:00:00,-1.5,-2.1,97.0,,,120.0,81.4,,979.4,,
2010-02-05 06:00:00,-1.8,-2.6,96.0,,,150.0,88.9,,976.2,,
2010-02-05 08:00:00,-2.0,-2.0,100.0,,,140.0,94.3,,,,
2010-02-05 09:00:00,-2.0,-2.0,100.0,,,130.0,90.7,,,,
2010-02-05 10:00:00,-2.0,-2.0,100.0,,,130.0,87.1,,,,
2010-02-05 11:00:00,-1.0,-2.4,93.0,,,140.0,90.7,,,,
2010-02-05 12:00:00,-1.7,-2.5,96.0,,,140.0,77.8,,980.9,,
2010-02-05 13:00:00,-2.0,-2.0,100.0,,,130.0,77.8,,,,
2010-02-05 14:00:00,-2.0,-2.0,100.0,,,140.0,85.3,,,,
2010-02-05 15:00:00,-2.0,-2.0,100.0,,,140.0,87.1,,,,
2010-02-05 16:00:00,-1.0,-2.4,93.0,,,130.0,76.0,,,,
2010-02-05 17:00:00,-1.0,-2.4,93.0,,,130.0,74.2,,,,
2010-02-05 18:00:00,-0.8,-3.2,88.0,,,140.0,76.0,,987.1,,
2010-02-05 19:00:00,-1.0,-3.8,86.0,,,140.0,76.0,,,,
2010-02-05 20:00:00,-1.0,-3.8,86.0,,,140.0,68.4,,,,
2010-02-05 21:00:00,-1.0,-3.8,86.0,,,140.0,66.6,,,,
2010-02-05 22:00:00,-2.0,-2.0,100.0,,,140.0,50.0,,,,
2010-02-05 23:00:00,-2.0,-2.0,100.0,,,150.0,46.4,,,,
2010-02-06 00:00:00,-2.0,-2.8,96.0,,,130.0,50.0,,994.3,,
2010-02-06 06:00:00,-1.0,-4.2,84.0,,,120.0,57.2,,997.6,,
2010-02-06 08:00:00,-1.0,-3.8,86.0,,,120.0,53.6,,,,
2010-02-06 09:00:00,-1.0,-3.8,86.0,,,120.0,46.4,,,,
2010-02-06 10:00:00,-1.0,-5.0,80.0,,,120.0,48.2,,,,
2010-02-06 11:00:00,-1.0,-3.8,86.0,,,130.0,38.9,,,,
2010-02-06 12:00:00,-0.8,-4.6,81.0,,,120.0,44.3,,1002.2,,
2010-02-06 13:00:00,-1.0,-5.0,80.0,,,120.0,40.7,,,,
2010-02-06 14:00:00,-1.0,-5.0,80.0,,,120.0,38.9,,,,
2010-02-06 15:00:00,-1.0,-5.0,80.0,,,120.0,37.1,,,,
2010-02-06 16:00:00,-1.0,-5.0,80.0,,,110.0,38.9,,,,
2010-02-06 17:00:00,0.0,-5.2,74.0,,,110.0,38.9,,,,
2010-02-06 18:00:00,-0.3,-5.1,76.0,,,120.0,31.3,,1004.1,,
2010-02-06 19:00:00,0.0,-5.2,74.0,,,110.0,29.5,,,,
2010-02-06 20:00:00,0.0,-5.2,74.0,,,100.0,18.4,,,,
2010-02-06 21:00:00,0.0,-6.2,69.0,,,110.0,16.6,,,,
2010-02-06 22:00:00,0.0,-6.2,69.0,,,100.0,11.2,,,,
2010-02-06 23:00:00,-1.0,-6.2,74.0,,,100.0,14.8,,,,
2010-02-07 00:00:00,-1.1,-6.5,73.0,,,100.0,18.4,,1004.8,,
2010-02-07 06:00:00,-1.4,-6.0,77.0,,,60.0,5.4,,1004.0,,
2010-02-07 08:00:00,-2.0,-8.2,69.0,,,80.0,9.4,,,,
2010-02-07 09:00:00,-2.0,-7.2,74.0,,,90.0,18.4,,,,
2010-02-07 10:00:00,-2.0,-7.2,74.0,,,110.0,20.5,,,,
2010-02-07 11:00:00,-1.0,-6.2,74.0,,,80.0,27.7,,,,
2010-02-07 12:00:00,-1.4,-6.4,75.0,,,80.0,25.9,,1001.1,,
2010-02-07 13:00:00,-1.0,-5.0,80.0,,,90.0,24.1,,,,
2010-02-07 14:00:00,-1.0,-5.0,80.0,,,90.0,27.7,,,,
2010-02-07 15:00:00,-1.0,-3.8,86.0,,,90.0,31.3,,,,
2010-02-07 16:00:00,-1.0,-3.8,86.0,,,100.0,35.3,,,,
2010-02-07 17:00:00,0.0,-2.8,86.0,,,100.0,31.3,,,,
2010-02-07 18:00:00,0.2,-2.5999999999999996,86.0,,,110.0,31.3,,997.5,,
2010-02-07 19:00:00,1.0,-3.0,80.0,,,90.0,35.3,,,,
2010-02-07 20:00:00,1.0,-3.0,80.0,,,110.0,33.5,,,,
2010-02-07 21:00:00,0.0,-2.8,86.0,,,110.0,27.7,,,,
2010-02-07 22:00:00,1.0,-3.0,80.0,,,90.0,18.4,,,,
2010-02-07 23:00:00,1.0,-3.0,80.0,,,100.0,13.0,,,,
2010-02-08 00:00:00,0.3,-2.3000000000000003,87.0,,,100.0,35.3,,993.3,,
2010-02-08 01:00:00,0.0,-2.8,86.0,,,110.0,31.3,,,,
2010-02-08 02:00:00,0.0,-2.8,86.0,,,90.0,33.5,,,,
